data_id,country,event_type,sub_event_type,fatalities,notes
7839880,Democratic Republic of Congo,Battles,Armed clash,0,"['around', 'reported', 'batwa', 'mayi', 'mayi', 'hapa', 'na', 'pale', 'militiaman', 'clashed', 'fardc', 'soldier', 'kankwala', 'village', 'nyunzu', 'tanganyika', 'mining', 'area', 'fatality', 'injury', 'reported']"
7189910,Somalia,Battles,Armed clash,2,"['al', 'shabaab', 'militant', 'conducted', 'attack', 'jubaland', 'security', 'force', 'lefereg', 'checkpoint', 'near', 'buulo', 'gaduud', 'village', 'kismayo', 'lower', 'juba', 'two', 'militant', 'reportedly', 'killed', 'resulting', 'clash']"
7189912,Somalia,Battles,Armed clash,0,"['jubaland', 'security', 'force', 'clashed', 'militant', 'joint', 'security', 'operation', 'suspected', 'al', 'shabaab', 'hideout', 'along', 'main', 'road', 'kolbiyow', 'sarira', 'village', 'badhaadhe', 'lower', 'juba', 'casualty', 'reported']"
7783643,Nigeria,Battles,Armed clash,10,"['around', 'iswap', 'militant', 'engaged', 'military', 'force', 'baga', 'kukawa', 'lga', 'borno', 'killing', 'wounding', 'number', 'unknown', 'fatality', 'coded']"
7189985,Somalia,Battles,Armed clash,1,"['govt', 'security', 'force', 'attacked', 'al', 'shabaab', 'checkpoint', 'awdheegle', 'village', 'afgooye', 'lower', 'shabelle', 'one', 'militant', 'killed']"
7521258,Somalia,Battles,Armed clash,19,"['al', 'shabaab', 'militant', 'suspect', 'prison', 'smuggled', 'pistol', 'clashed', 'prison', 'guard', 'police', 'mogadishu', 'central', 'prison', 'mogadishu', 'hamar', 'jabjab', 'district', 'hamar', 'jabjab', 'banadir', 'people', 'killed', 'including', 'four', 'al', 'shabaab', 'militant']"
7189741,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'govt', 'soldier', 'sna', 'conducting', 'search', 'operation', 'outskirt', 'shalambood', 'town', 'marka', 'lower', 'shabelle', 'casualty', 'unknown']"
7799285,Somalia,Battles,Armed clash,0,"['jubaland', 'security', 'force', 'clashed', 'militant', 'joint', 'security', 'operation', 'suspected', 'al', 'shabaab', 'hideout', 'vicinity', 'kismayo', 'town', 'kismaayo', 'lower', 'juba', 'casualty', 'reported']"
8016126,Mali,Battles,Armed clash,2,"['suspected', 'jnim', 'militant', 'attacked', 'jail', 'gendarmerie', 'position', 'kimparana', 'san', 'segou', 'killing', 'one', 'gendarme', 'one', 'prison', 'guard', 'also', 'released', 'prisoner', 'burned', 'gendarmerie', 'destroyed', 'weapon', 'seized', 'motorbike', 'tricycle']"
8016127,Burkina Faso,Battles,Armed clash,1,"['suspected', 'isgs', 'militant', 'killed', 'volunteer', 'fighter', 'vdp', 'wounded', 'another', 'person', 'tamboanga', 'near', 'nagare', 'fada', 'ngourma', 'gourma']"
7186944,Egypt,Battles,Armed clash,1,"['around', 'islamic', 'state', 'gunman', 'killed', 'sergeant', 'egyptian', 'military', 'force', 'al', 'arish', 'al', 'arish', 'north', 'sinai']"
8016148,Central African Republic,Battles,Armed clash,0,"['fprc', 'militia', 'combatant', 'rounga', 'ethnicity', 'clashed', 'mlcj', 'force', 'goula', 'ethnicity', 'bria', 'bria', 'haute', 'kotto', 'fatality', 'injury', 'reported']"
8016149,Burkina Faso,Battles,Armed clash,10,"['isgs', 'jnim', 'clashed', 'area', 'tounte', 'koutougou', 'soum', 'islamic', 'state', 'claimed', 'jnim', 'militant', 'killed', 'toll', 'claimed', 'could', 'independently', 'verified', 'unknown', 'fatality', 'coded']"
8016150,Mali,Battles,Armed clash,0,"['isgs', 'claimed', 'targeted', 'french', 'military', 'aircraft', 'heavy', 'weapon', 'south', 'deliman', 'ansongo', 'gao']"
8016152,Mozambique,Battles,Armed clash,9,"['member', 'islamist', 'militia', 'armed', 'force', 'clashed', 'mocimboa', 'da', 'praia', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'mobile', 'phone', 'tower', 'power', 'line', 'destroyed', 'clash', 'registered', 'independent', 'investigation', 'reported', 'government', 'fatality', 'injured', 'missing', 'fatality', 'split', 'across', 'event']"
7189282,Somalia,Battles,Armed clash,1,"['unknown', 'gunman', 'clashed', 'puntland', 'presidential', 'security', 'unit', 'operation', 'conducted', 'gaalkacyo', 'north', 'gaalkacyo', 'mudug', 'one', 'soldier', 'killed']"
7189293,Somalia,Battles,Armed clash,0,"['govt', 'military', 'force', 'danab', 'operation', 'clashed', 'al', 'shabaab', 'militant', 'near', 'hobyo', 'town', 'hobyo', 'mudug', 'fatality', 'reported']"
7887415,Democratic Republic of Congo,Battles,Armed clash,0,"['mayi', 'mayi', 'mtetezi', 'militiaman', 'chased', 'clashed', 'armed', 'men', 'ngumino', 'twiganeho', 'android', 'militia', 'mountain', 'near', 'kamombo', 'fizi', 'sud', 'kivu', 'mtetezi', 'chased', 'day', 'ngumino', 'attacked', 'stronghold', 'kitshasa', 'fatality', 'injury', 'reported', 'clash', 'triggered', 'long', 'standing', 'ethnic', 'based', 'land', 'dispute']"
7887418,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'soldier', 'clashed', 'adf', 'militiaman', 'bambuba', 'kisiki', 'village', 'beni', 'nord', 'kivu', 'military', 'operation', 'adf', 'base', 'clash', 'triggered', 'displacement', 'local', 'towards', 'eringeti', 'village', 'fatality', 'injury', 'reported']"
7887419,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'soldier', 'chased', 'clashed', 'mayi', 'mayi', 'militiaman', 'ebu', 'ela', 'kibukila', 'mtetezi', 'militia', 'near', 'mulima', 'uvira', 'sud', 'kivu', 'rebel', 'ambushed', 'robbed', 'around', 'cow', 'pastoralists', 'fardc', 'repelled', 'rebel', 'managed', 'recover', 'cattle', 'safely', 'escorted', 'herder', 'fatality', 'injury', 'reported']"
7887420,Democratic Republic of Congo,Battles,Government regains territory,1,"['fardc', 'soldier', 'clashed', 'adf', 'militiaman', 'day', 'battle', 'bango', 'village', 'beni', 'nord', 'kivu', 'fardc', 'used', 'light', 'weapon', 'also', 'bomb', 'killed', 'least', 'rebel', 'recovered', 'weapon', 'reportedly', 'army', 'destroyed', 'adf', 'bastion', 'fatality', 'coded', 'across', 'event']"
7887421,Democratic Republic of Congo,Battles,Armed clash,0,"['ndc', 'r', 'faction', 'led', 'guidon', 'shimirayi', 'clashed', 'ndc', 'r', 'led', 'gilbert', 'bwira', 'mutongo', 'walikale', 'nord', 'kivu', 'following', 'offensive', 'guidon', 'men', 'fatality', 'injury', 'reported']"
7722054,Sudan,Battles,Armed clash,6,"['member', 'nuba', 'community', 'marching', 'governor', 'office', 'port', 'sudan', 'red', 'sea', 'state', 'attacked', 'member', 'beni', 'amir', 'ethnic', 'group', 'passing', 'neighborhood', 'leading', 'intense', 'clash', 'five', 'day', 'fighting', 'followed', 'least', 'killed', 'one', 'died', 'later', 'wound', 'including', 'six', 'first', 'day', 'fighting', 'injured', 'including', 'least', 'soldier', 'least', 'arrested', 'home', 'shop', 'torched', 'fatality', 'distributed', 'across', 'five', 'event', 'conform', 'death', 'toll', 'reported', 'across', 'first', 'three', 'day', 'fighting', 'remaining', 'fatality', 'split', 'evenly', 'across', 'fourth', 'fifth', 'day']"
7187791,Somalia,Battles,Armed clash,0,"['group', 'al', 'shabaab', 'militant', 'carried', 'attack', 'govt', 'security', 'force', 'military', 'base', 'entrance', 'janaale', 'town', 'marka', 'lower', 'shabelle', 'unknown', 'number', 'casualty', 'reported']"
7189329,Somalia,Battles,Armed clash,1,"['marehan', 'clan', 'militia', 'clashed', 'habar', 'gedir', 'clan', 'militia', 'garasley', 'village', 'near', 'guri', 'ceel', 'town', 'dhuusamarreeb', 'galgaduud', 'land', 'dispute', 'one', 'person', 'killed']"
7189853,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'govt', 'security', 'military', 'checkpoint', 'mashalay', 'village', 'qoryooley', 'lower', 'shabelle', 'casualty', 'unknown']"
7454059,South Sudan,Battles,Armed clash,74,"['armed', 'youth', 'described', 'gelweng', 'cattle', 'guard', 'presumed', 'rek', 'dinka', 'attacked', 'sspdf', 'romich', 'tonj', 'east', 'county', 'warrap', 'state', 'following', 'earlier', 'incident', 'one', 'two', 'kinsman', 'killed', 'soldier', 'least', 'killed', 'two', 'day', 'fighting', 'including', 'soldier', 'wounded', 'fatality', 'evenly', 'distributed', 'across', 'two', 'event', 'sspdf', 'used', 'tank', 'heavy', 'artillery', 'hundred', 'displaced', 'market', 'looted', 'torched', 'sudanese', 'trader', 'among', 'dead', 'two', 'colleague', 'trader', 'also', 'wounded', 'clash', 'likely', 'related', 'power', 'struggle', 'internal', 'director', 'national', 'security', 'service', 'president', 'backed', 'military', 'intelligence']"
7189875,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'govt', 'security', 'force', 'military', 'defensive', 'base', 'embareeso', 'village', 'baraawe', 'lower', 'shabelle', 'fatality', 'reported']"
7531451,Somalia,Battles,Armed clash,0,"['unidentified', 'men', 'threw', 'hand', 'grenade', 'govt', 'soldier', 'foot', 'patrol', 'juungal', 'village', 'neighbourhood', 'mogadishu', 'yaqshid', 'district', 'yaqshid', 'banadir', 'soldier', 'reacted', 'gunfire', 'explosion']"
7189977,Uganda,Battles,Armed clash,0,"['bakonzo', 'militia', 'attacked', 'basongora', 'pastoralists', 'kabukero', 'village', 'karusandara', 'sub', 'county', 'kasese', 'district', 'part', 'lengthy', 'land', 'dispute', 'wounded', 'bakonzo', 'basongora', 'clash']"
7675615,Ethiopia,Battles,Armed clash,20,"['soldier', 'killed', 'others', 'injured', 'ambush', 'unidentified', 'gunman', 'guba', 'woreda', 'benishangul', 'gumz', 'civilian', 'also', 'reportedly', 'killed', 'attack']"
7187443,Sudan,Battles,Armed clash,5,"['sspdf', 'allegedly', 'attacked', 'ngok', 'dinka', 'village', 'goli', 'abyei', 'killing', 'three', 'including', 'child', 'wounding', 'three', 'two', 'soldier', 'lost', 'fighting', 'clear', 'motive', 'attack']"
8016155,Cameroon,Battles,Armed clash,0,"['boko', 'haram', 'fighter', 'attacked', 'talba', 'doungous', 'neighbourhood', 'kolofata', 'town', 'mayo', 'sava', 'extreme', 'nord', 'resulting', 'clash', 'military', 'force', 'fatality', 'casualty', 'reported']"
7186971,Ghana,Battles,Armed clash,1,"['ndc', 'npp', 'militia', 'clashed', 'nkrankwanta', 'dormaa', 'west', 'bono', 'person', 'killed', 'injured', 'property', 'destroyed']"
8016158,Niger,Battles,Armed clash,1,"['joint', 'national', 'guard', 'police', 'force', 'intercepted', 'vehicle', 'exchanged', 'gunfire', 'unknown', 'gunman', 'road', 'galmi', 'sabanga', 'birni', 'n', 'konni', 'tahoua', 'gunman', 'shot', 'dead', 'arrested', 'escaped', 'pk', 'light', 'machine', 'gun', 'pickup', 'truck', 'seized']"
8016159,Mozambique,Battles,Non-state actor overtakes territory,0,"['member', 'islamist', 'militia', 'gained', 'control', 'city', 'ntotue', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'clash', 'fds', 'force']"
8016165,Mozambique,Battles,Armed clash,9,"['clash', 'armed', 'force', 'islamist', 'group', 'registered', 'mocimboa', 'da', 'praia', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'islamist', 'group', 'also', 'targeted', 'chinese', 'national', 'attack', 'islamist', 'group', 'claimed', 'killed', 'wounded', 'soldier', 'government', 'supporter', 'claimed', 'islamist', 'militia', 'member', 'killed', 'clash', 'registered', 'independent', 'investigation', 'reported', 'government', 'fatality', 'injured', 'missing', 'fatality', 'split', 'across', 'event']"
8016166,Mozambique,Battles,Non-state actor overtakes territory,3,"['around', 'member', 'islamist', 'militia', 'took', 'control', 'ntotwe', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'clash', 'member', 'fds', 'force', 'number', 'soldier', 'killed', 'wounded', 'unknown', 'fatality', 'coded']"
7189297,Somalia,Battles,Armed clash,8,"['al', 'shabaab', 'militant', 'launched', 'attack', 'govt', 'security', 'force', 'military', 'checkpoint', 'located', 'outskirt', 'awdheegle', 'village', 'afgooye', 'lower', 'shabelle', 'eight', 'militant', 'killed', 'including', 'senior', 'militant']"
7887422,Democratic Republic of Congo,Battles,Armed clash,6,"['banyamulenge', 'coalition', 'ngumino', 'twiganeho', 'android', 'clashed', 'mayi', 'mayi', 'mtetezi', 'militiaman', 'kitasha', 'village', 'mwenga', 'sud', 'kivu', 'stronghold', 'mtetezi', 'offensive', 'coalition', 'fardc', 'also', 'intervened', 'banyamulenge', 'protect', 'local', 'civilian', 'prevent', 'torching', 'house', 'coalition', 'lost', 'fighter', 'finally', 'driven', 'civilian', 'wounded', 'taken', 'hospital', 'mikenge']"
7887426,Democratic Republic of Congo,Battles,Armed clash,2,"['fardc', 'soldier', 'clashed', 'adf', 'militiaman', 'day', 'battle', 'bango', 'village', 'beni', 'nord', 'kivu', 'fardc', 'used', 'light', 'weapon', 'also', 'bomb', 'killed', 'least', 'rebel', 'recovered', 'weapon', 'fatality', 'coded', 'across', 'event']"
7887427,Democratic Republic of Congo,Battles,Armed clash,0,"['suspected', 'mayi', 'mayi', 'militiaman', 'ebu', 'ela', 'kibukila', 'mtetezi', 'militia', 'clashed', 'twiganeho', 'armed', 'men', 'pasture', 'near', 'mutambala', 'fizi', 'sud', 'kivu', 'clash', 'triggered', 'ethnic', 'based', 'land', 'dispute', 'fatality', 'injury', 'reported']"
7189828,Somalia,Battles,Armed clash,0,"['police', 'force', 'swspf', 'exchanged', 'small', 'arm', 'fire', 'al', 'shabaab', 'militant', 'security', 'operation', 'buulo', 'hareere', 'village', 'qansax', 'dheere', 'bay', 'fatality', 'reported']"
7189581,Somalia,Battles,Armed clash,1,"['al', 'shabaab', 'militant', 'attacked', 'amisom', 'endf', 'force', 'base', 'luuq', 'town', 'luuq', 'gedo', 'least', 'one', 'soldier', 'killed']"
7189326,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'hit', 'run', 'attack', 'govt', 'security', 'force', 'base', 'military', 'garbahaarey', 'town', 'garbahaarey', 'gedo', 'fatality', 'reported']"
7189846,Somalia,Battles,Armed clash,1,"['clan', 'militia', 'abgal', 'reer', 'matan', 'abdulle', 'cabdale', 'caroone', 'sub', 'clan', 'clashed', 'farmland', 'filum', 'dheere', 'village', 'balcad', 'middle', 'shabelle', 'one', 'person', 'killed']"
7454058,South Sudan,Battles,Armed clash,74,"['armed', 'youth', 'described', 'gelweng', 'cattle', 'guard', 'presumed', 'rek', 'dinka', 'attacked', 'sspdf', 'romich', 'tonj', 'east', 'county', 'warrap', 'state', 'following', 'earlier', 'incident', 'one', 'two', 'kinsman', 'killed', 'soldier', 'least', 'killed', 'two', 'day', 'fighting', 'including', 'soldier', 'wounded', 'fatality', 'evenly', 'distributed', 'across', 'two', 'event', 'sspdf', 'used', 'tank', 'heavy', 'artillery', 'hundred', 'displaced', 'market', 'looted', 'torched', 'sudanese', 'trader', 'among', 'dead', 'two', 'colleague', 'trader', 'also', 'wounded', 'clash', 'likely', 'related', 'power', 'struggle', 'internal', 'director', 'national', 'security', 'service', 'president', 'backed', 'military', 'intelligence']"
7839904,Democratic Republic of Congo,Battles,Armed clash,3,"['batwa', 'mayi', 'mayi', 'hapa', 'na', 'pale', 'militiaman', 'clashed', 'fardc', 'soldier', 'kahendwa', 'village', 'near', 'bakalanga', 'tengo', 'nyunzu', 'tanganyika', 'following', 'ambush', 'rebel', 'clash', 'resulted', 'fardc', 'soldier', 'shot', 'killed']"
7259076,Sudan,Battles,Armed clash,3,"['around', 'men', 'suspected', 'ngok', 'dinka', 'coded', 'attacked', 'ngok', 'dinka', 'domestic', 'worker', 'employed', 'misseriya', 'village', 'ibrahim', 'area', 'goli', 'todach', 'disputed', 'abyei', 'area', 'coordinate', 'intermediate', 'location', 'thothok', 'used', 'gp', 'young', 'ngok', 'dinka', 'child', 'killed', 'well', 'two', 'attacker', 'though', 'unclear', 'whether', 'defending', 'armed', 'group', 'ngok', 'dinka', 'misseriya', 'ngok', 'dinka', 'worker', 'sustained', 'wound', 'attack']"
7799313,Somalia,Battles,Government regains territory,3,"['jubaland', 'security', 'force', 'attacked', 'al', 'shabaab', 'militant', 'took', 'lafaha', 'ragga', 'village', 'near', 'kismayo', 'town', 'kismaayo', 'lower', 'juba', 'resulting', 'unknown', 'number', 'fatality', 'unknown', 'number', 'fatality', 'coded']"
7188499,Egypt,Battles,Armed clash,3,"['around', 'member', 'unidentified', 'armed', 'group', 'attacked', 'egyptian', 'military', 'force', 'unidentified', 'location', 'central', 'sinai', 'coded', 'al', 'hosna', 'bir', 'al', 'abd', 'leading', 'injury', 'death', 'army', 'personnel', 'unknown', 'number', 'fatality', 'coded']"
7189800,Somalia,Battles,Armed clash,1,"['al', 'shabaab', 'militant', 'ambushed', 'jubaland', 'security', 'vehicle', 'moving', 'towards', 'lefereg', 'checkpoint', 'vicinity', 'bar', 'sanguun', 'village', 'kismaayo', 'lower', 'juba', 'one', 'soldier', 'killed', 'another', 'one', 'injured']"
7189802,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'govt', 'security', 'force', 'military', 'main', 'entrance', 'checkpoint', 'bulo', 'mareer', 'town', 'marka', 'lower', 'shabelle', 'casualty', 'unknown']"
8016174,Madagascar,Battles,Armed clash,0,"['dahalo', 'gendarme', 'clashed', 'ikalamavony', 'ikalamavony', 'haute', 'matsiatra', 'dahalo', 'attacked', 'gendarme', 'vengeance', 'death', 'leader', 'killed', 'gendarme', 'injury', 'fatality', 'recorded']"
8016175,Madagascar,Battles,Armed clash,1,"['dahalo', 'military', 'gendarmerie', 'clashed', 'beanana', 'maevatanana', 'betsiboka', 'dahalo', 'attempting', 'steal', 'cow', 'confronted', 'gendarmerie', 'civilian', 'killed', 'cow', 'returned', 'owner']"
8016176,Mali,Battles,Armed clash,0,"['presumed', 'jnim', 'militant', 'attacked', 'village', 'soh', 'timiniri', 'commune', 'bandiagara', 'mopti', 'burned', 'several', 'house', 'presumed', 'dana', 'ambassagou', 'militiaman', 'responded', 'attack', 'casualty', 'reported']"
8016177,Madagascar,Battles,Armed clash,2,"['military', 'force', 'clashed', 'dahalo', 'bemagoraka', 'tsiroanomandidy', 'bongolava', 'military', 'killed', 'civilian', 'injuring', 'one', 'burned', 'house', 'took', 'cow', 'appeared', 'raid', 'village', 'dahalo', 'living']"
8016193,Mozambique,Battles,Non-state actor overtakes territory,0,"['member', 'islamist', 'militia', 'gained', 'control', 'awasse', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'ongoing', 'clash', 'armed', 'force', 'fatality', 'unknown']"
8016194,Mozambique,Battles,Non-state actor overtakes territory,0,"['member', 'islamist', 'militia', 'gained', 'control', 'anga', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'ongoing', 'clash', 'armed', 'force', 'fatality', 'unknown']"
8016195,Mozambique,Battles,Armed clash,8,"['clash', 'armed', 'force', 'support', 'dag', 'islamist', 'group', 'registered', 'mocimboa', 'da', 'praia', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'civilian', 'fled', 'area', 'clash', 'registered', 'independent', 'investigation', 'reported', 'government', 'fatality', 'injured', 'missing', 'fatality', 'split', 'across', 'event']"
7887435,Democratic Republic of Congo,Battles,Armed clash,1,"['mayi', 'mayi', 'kyandenga', 'militiaman', 'clashed', 'police', 'mangina', 'beni', 'nord', 'kivu', 'attack', 'rebel', 'police', 'station', 'policeman', 'shot', 'killed', 'assailant', 'reportedly', 'wanted', 'free', 'prisoner', 'stole', 'weapon', 'going', 'back', 'forest']"
7532910,Somalia,Battles,Armed clash,0,"['unidentified', 'men', 'threw', 'hand', 'grenade', 'military', 'foot', 'patrol', 'near', 'arafat', 'neighbourhood', 'mogadishu', 'yaqshid', 'district', 'yaqshid', 'banadir', 'force', 'reacted', 'gun', 'fire', 'explosion', 'casualty', 'unknown']"
7839912,Democratic Republic of Congo,Battles,Government regains territory,0,"['fardc', 'clashed', 'mayi', 'mayi', 'militiaman', 'mabangifo', 'village', 'within', 'bakwanza', 'chieftaincy', 'near', 'banacongo', 'mambasa', 'ituri', 'military', 'offensive', 'mayi', 'mayi', 'position', 'fardc', 'arrested', 'rebel', 'took', 'control', 'village', 'fatality', 'injury', 'reported']"
7189929,Somalia,Battles,Armed clash,1,"['motorcycle', 'bourne', 'al', 'shabaab', 'militant', 'shot', 'two', 'govt', 'soldier', 'bridge', 'mahadaay', 'village', 'jowhar', 'lower', 'shabelle', 'one', 'soldier', 'killed', 'injured']"
7189933,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'hit', 'run', 'attack', 'targeting', 'govt', 'force', 'sna', 'military', 'position', 'xero', 'koowaad', 'luuq', 'town', 'luuq', 'gedo']"
7189716,Somalia,Battles,Armed clash,1,"['al', 'shabaab', 'militant', 'ambushed', 'jubaland', 'security', 'force', 'patrol', 'bulo', 'gudud', 'jana', 'cabdalle', 'village', 'kismaayo', 'lower', 'juba', 'one', 'soldier', 'killed', 'another', 'one', 'injured']"
7187176,Nigeria,Battles,Armed clash,0,"['zamfara', 'communal', 'militia', 'attacked', 'community', 'rustled', 'cattle', 'around', 'tsafe', 'lga', 'also', 'chafe', 'zamfara', 'repelled', 'military', 'force', 'reported', 'fatality']"
7999481,Somalia,Battles,Armed clash,0,"['suspected', 'al', 'shabaab', 'militant', 'shot', 'seriously', 'injured', 'govt', 'military', 'officer', 'near', 'tabeelah', 'sheikh', 'ibrahim', 'village', 'mogadishu', 'daynile', 'district', 'daynile', 'banadir']"
7784469,Nigeria,Battles,Armed clash,1,"['iswap', 'attacked', 'nigerian', 'army', 'barrack', 'ajiri', 'mafa', 'lga', 'borno', 'killing', 'one', 'injuring', 'others']"
7189551,Somalia,Battles,Armed clash,0,"['govt', 'force', 'military', 'clashed', 'al', 'shabaab', 'militant', 'operation', 'vicinity', 'baraawe', 'town', 'baraawe', 'lower', 'shabelle', 'fatality', 'reported']"
7189296,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'launched', 'attack', 'govt', 'security', 'force', 'military', 'base', 'ceel', 'jaale', 'village', 'marka', 'lower', 'shabelle', 'fatality', 'reported']"
7189819,Somalia,Battles,Armed clash,1,"['jubaland', 'security', 'force', 'ambushed', 'al', 'shabaab', 'militant', 'passing', 'near', 'bar', 'sanguun', 'village', 'kismaayo', 'lower', 'juba', 'one', 'al', 'shabaab', 'militant', 'killed', 'two', 'others', 'injured']"
7189314,Somalia,Battles,Non-state actor overtakes territory,4,"['al', 'shabaab', 'militant', 'overran', 'govt', 'force', 'base', 'gufguduud', 'burey', 'village', 'baydhaba', 'bay', 'govt', 'soldier', 'killed']"
8016201,Madagascar,Battles,Armed clash,0,"['dahalo', 'clashed', 'gendarmerie', 'faratsiho', 'commune', 'faratsiho', 'vakinankaratra', 'dahalo', 'arrested', 'fatality', 'injury', 'reported']"
7887438,Democratic Republic of Congo,Battles,Non-state actor overtakes territory,0,"['mayi', 'mayi', 'ebu', 'ela', 'armed', 'men', 'chased', 'clashed', 'mayi', 'mayi', 'makanika', 'fighter', 'burning', 'house', 'kitasha', 'village', 'mwenga', 'sud', 'kivu', 'ebu', 'ela', 'drove', 'makanika', 'fighter', 'village', 'fatality', 'injury', 'reported']"
8016209,Mali,Battles,Armed clash,4,"['jnim', 'militant', 'attacked', 'dozo', 'position', 'koromatintin', 'koro', 'mopti', 'four', 'dogon', 'men', 'killed', 'one', 'missing', 'cattle', 'stolen', 'house', 'burnt', 'seized', 'one', 'submachine', 'gun', 'motorbike', 'item']"
8016211,Mozambique,Battles,Armed clash,8,"['armed', 'force', 'clashed', 'member', 'islamist', 'militia', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'statement', 'published', 'islamic', 'state', 'central', 'african', 'province', 'iscap', 'claimed', 'member', 'armed', 'force', 'killed', 'injured', 'group', 'also', 'claimed', 'ransacking', 'military', 'base', 'clash', 'registered', 'independent', 'investigation', 'reported', 'government', 'fatality', 'injured', 'missing', 'fatality', 'split', 'across', 'event']"
8016214,Cameroon,Battles,Armed clash,1,"['boko', 'haram', 'attacked', 'guederou', 'village', 'mayo', 'sava', 'extreme', 'nord', 'taking', 'away', 'good', 'encountered', 'engaged', 'army', 'rapid', 'intervention', 'battalion', 'left', 'one', 'boko', 'haram', 'fighter', 'killed']"
8016215,Mozambique,Battles,Non-state actor overtakes territory,0,"['around', 'member', 'islamist', 'militia', 'gained', 'control', 'city', 'de', 'maio', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'clash', 'fds', 'force']"
7189616,Burundi,Battles,Armed clash,12,"['around', 'reported', 'body', 'burundian', 'soldier', 'discovered', 'barikore', 'valley', 'area', 'gafumbegeti', 'mabayi', 'cibitoke', 'civilian', 'imbonerakure', 'civilian', 'clothes', 'week', 'local', 'heard', 'shot', 'coming', 'kabira', 'forest', 'fled', 'area', 'province', 'site', 'ongoing', 'recent', 'clash', 'rebel', 'group']"
7188160,Somalia,Battles,Armed clash,18,"['govt', 'military', 'force', 'attacked', 'new', 'al', 'shabaab', 'militant', 'base', 'daynuunay', 'village', 'baydhaba', 'bay', 'militant', 'killed', 'including', 'senior', 'militant']"
7784388,Nigeria,Battles,Armed clash,0,"['around', 'reported', 'iswap', 'clashed', 'military', 'force', 'dikwa', 'dikwa', 'lga', 'borno', 'iswap', 'repelled', 'nigerian', 'force', 'reported', 'casualty']"
7187170,Nigeria,Battles,Armed clash,10,"['katsina', 'communal', 'militia', 'clashed', 'military', 'force', 'ungwar', 'bera', 'dogon', 'ruwa', 'zamfarawan', 'village', 'dutsinma', 'lga', 'dutsin', 'katsina', 'katsina', 'communal', 'militia', 'killed', 'two', 'resident', 'repelled', 'nigerian', 'military', 'killed', 'combatant', 'coded', 'fatality', 'total', 'military', 'troop', 'also', 'recovered', 'rustled', 'cattle', 'weapon']"
8016220,Niger,Battles,Armed clash,0,"['two', 'rival', 'camp', 'buduma', 'community', 'clashed', 'village', 'kimegana', 'n', 'guigmi', 'diffa', 'five', 'people', 'wounded', 'fighting', 'size', 'least']"
8016222,Burkina Faso,Battles,Armed clash,0,"['volunteer', 'fighter', 'pursued', 'presumed', 'isgs', 'jnim', 'militant', 'area', 'koare', 'fada', 'ngourma', 'gourma', 'following', 'exchange', 'gunfire', 'volunteer', 'fighter', 'recovered', 'three', 'motorbike', 'livestock', 'taken', 'pastoralist', 'man', 'assassinated', 'earlier', 'casualty', 'reported']"
8016228,Mali,Battles,Armed clash,0,"['unknown', 'gunman', 'described', 'robber', 'ambushed', 'vehicle', 'carrying', 'gold', 'miner', 'near', 'intahaka', 'n', 'tillit', 'commune', 'gao', 'gao', 'msa', 'combatant', 'aboard', 'exchanged', 'gunfire', 'gunman', 'apprehended', 'handed', 'gendarmerie', 'gao', 'casualty', 'reported']"
8016233,Mozambique,Battles,Armed clash,12,"['armed', 'force', 'clashed', 'member', 'islamist', 'militia', 'district', 'quissanga', 'cabo', 'delgado', 'member', 'militia', 'killed', 'armed', 'force', 'destroyed', 'advanced', 'observation', 'control', 'post', 'proximity', 'camp', 'known', 'syria', 'syria', 'among', 'fatality', 'alleged', 'female', 'ugandan', 'national']"
