data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7792395,231,ETH6250,6250,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Adwa town",Adwa,14.1635,38.8992,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adwa (Central Tigray, Tigray).",0,1618492869,ETH
7792652,231,ETH6279,6279,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Tselemti,"Mekabir Anbesa",13.65,38.2,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Mekabir Anbesa (North Western, Tigray).",0,1618492869,ETH
7792657,231,ETH6280,6280,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Mekele (Mekelle, Tigray).",0,1618492871,ETH
7792658,231,ETH6266,6266,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Adigrat town",Golia,14.2833,39.4872,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Golia (Eastern Tigray, Tigray).",0,1617652754,ETH
7792407,231,ETH6253,6253,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Southern Tigray","Alamata town",Alamata,12.416,39.5597,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Alamata (Southern Tigray, Tigray).",0,1618492872,ETH
7792409,231,ETH6249,6249,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Southern Tigray",Chercher,"Adu Bariye",12.55,39.7333,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adu Bariye (Southern Tigray, Tigray).",0,1617652753,ETH
7792665,231,ETH6281,6281,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"South Eastern Tigray","Degua Temben",Melfa,13.6439,39.1258,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Melfa (South Eastern, Tigray).",0,1618492872,ETH
7792410,231,ETH6238,6238,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Abergele,"Adi Buda",13.4833,38.9,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Buda (Central Tigray, Tigray).",0,1618492873,ETH
7792667,231,ETH6267,6267,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Adiyabo","Hadish Adi",14.6953,37.8324,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Hadish Adi (North Western Tigray, Tigray).",0,1618492874,ETH
7792413,231,ETH6256,6256,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Kelete Awelallo",Auza,13.7929,39.5275,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Auza (Eastern Tigray, Tigray).",0,1617652753,ETH
7792416,231,ETH6236,6236,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Koraro","Adi Abayo",14.2221,38.2942,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Abayo (North Western, Tigray).",0,1618492875,ETH
7792418,231,ETH6243,6243,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"South Eastern Tigray",Enderta,"Adi Kolen",13.4333,39.3667,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Kolen (South Eastern, Tigray).",0,1618492875,ETH
7792420,231,ETH6237,6237,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,"Adi Akel",13.5862,39.4382,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Akel (Mekelle, Tigray).",0,1618492877,ETH
7792677,231,ETH6282,6282,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Keyhe tekli",Menghi,13.6833,38.8833,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Menghi (Central Tigray, Tigray).",0,1617652754,ETH
7792687,231,ETH6269,6269,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Western Tigray","Setit Humera",Himora,14.2906,36.6081,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Himora (Western Tigray, Tigray).",0,1618492878,ETH
